codigo_reserva,correo_empleado,numero_viaje,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,escalas,clase
600796,pilar4208@viajes.cl,76161,Granada,"San Fernando",48,1897,57000,JetBlue,{},"Clase ejecutiva"
600804,sta.9484@viajes.cl,99640,"Cornellá de Llobregat","Santiago de Compostela",49,4231,164000,"Turkish Airlines","{Coslada,Irún,Elda,""Santa Cruz de Tenerife""}","Primera clase"
600805,rodrigo5161@viajes.cl,72233,"Santiago de Compostela",Ponferrada,21,616,194000,Avianca,{},"Clase ejecutiva"
600827,arturo6379@viajes.ceele,19268,Oviedo,JAéN!!!,23,2700,147000,Qantas,{Torrevieja},"Clase ejecutiva"
600828,miguel7612@viajes.cl,48550,Jaén,FUENLABRADA!!!,1,2911,247000,Lufthansa,"{Arrecife,Gerona}","Clase ejecutiva"
600862,berta4789@viajes.cl,79524,"Pozuelo de Alarcón",Gandía,46,1549,194000,"Copa Airlines",{Ferrol},"Clase ejecutiva"
600865,miOenbrca@viajes.cl,38561,Calahorra,"La Coruña",29,2769,282000,Lufthansa,{},"Primera clase"
600888,sr.5449@viajes.cl,59054,"San Cristróbal de la Laguna","Talavera de la Reina",31,277,22000,Lufthansa,{},"Clase ejecutiva"
600889,stsaheme@viajes.cl,77449,"Talavera de la Reina",Alcoy,11,3777,335000,Emirates,"{Valdemoro,""El Puerto de Santa María"",Elda}","Primera clase"
600903,stlipeva@viajes.cl,39044,Puertollano,Málaga,87,2631,268000,"Air New Zealand","{Leganés,Calahorra}","Clase ejecutiva"
600926,marilu6755@viajes.cl,69580,"La Línea de la Concepción",Ponferrada,71,1875,162000,"Air France","{""La Línea de la Concepción"",""Santa Lucía de Tirajana""}","Clase ejecutiva"
600942,stclsimo@viajes.cl,43417,Badajoz,Orense,15,2065,149000,"Air Canada",{Sevilla},"Clase económica"
601025,joagro@viajes.cl,67237,Torrevieja,Ponferrada,63,1171,33000,"Turkish Airlines",{},"Clase económica"
601033,alicia9800@viajes.cl,85223,Ponferrada,Sabadell,65,3044,262000,"Qatar Airways","{Orense,Zaragoza,Alicante}","Primera clase"
601034,roberto7144@viajes.cl,73143,Sabadell,Torremolinos,11,1915,96000,"Copa Airlines","{""Talavera de la Reina"",Granada}","Clase ejecutiva"
601056,maarhe@viajes.cl,35335,Motril,Ávila,90,213,98000,"LATAM Airlines",{},"Clase ejecutiva"
601057,marcela9572@viajes.cl,57694,Ávila,RIVAS-VACIAMADRID!!!,42,815,69000,Avianca,{},"Clase económica"
601067,srcamera@viajes.cl,90816,x,Coslada,20,x,115000,JetBlue,"{""Roquetas de Mar"",Barcelona}","Clase ejecutiva"
601069,stjepoba@viajes.cl,52844,Cáceres,Logroño,85,2733,260000,"Spirit Airlines","{Elda,""La Línea de la Concepción""}","Primera clase"
601083,julio3548@viajes.cl,49592,"Cornellá de Llobregat",Cádiz,69,4034,355000,WestJet,"{Arrecife,Guadalajara,""La Línea de la Concepción""}","Primera clase"
601084,Ceciliaanguiano@viajes.cl,26428,Cádiz,Gandía,57,497,61000,Aeroméxico,{},"Clase ejecutiva"
601098,Virginiagarica@viajes.cl,51194,"Las Palmas de Gran Canaria","Santa Lucía de Tirajana",60,3179,381000,KLM,"{""Sanlúcar de Barrameda"",Jaén}","Clase ejecutiva"
601099,girota@viajes.cl,9290,x,Fuenlabrada,67,2949,x,x,"{Torrelavega,Elda,Guadalajara}","Primera clase"
601110,ricove@viajes.cl,94985,Guadalajara,Inca,94,3288,321000,Avianca,"{Parla,""San Sebastían de los Reyes"",Oviedo,Logroño}","Clase ejecutiva"
601137,Julialeal@viajes.cl,66160,"Sanlúcar de Barrameda","Jerez de la Frontera",54,681,64000,JetBlue,{},"Clase económica"
601138,Andreabotello@viajes.cl,71110,"Jerez de la Frontera",Córdoba,97,863,34000,"Copa Airlines",{},"Clase económica"
601139,Oenvabe@viajes.cl,72353,Córdoba,Paterna,47,3952,394000,Emirates,"{Alcoy,Santander,""Palma de Mallorca"",""San Cristróbal de la Laguna"",Madrid}","Primera clase"
601169,lorena2939@viajes.cl,63482,Marbella,Málaga,98,911,100000,"Copa Airlines",{},"Clase económica"
601172,ramova@viajes.cl,5159,Málaga,Coslada,90,2543,88000,"Qatar Airways","{Cartagena,Lugo}","Clase ejecutiva"
601173,roraho@viajes.cl,40758,Coslada,Cartagena,13,3410,384000,"LATAM Airlines",{Badajoz},"Clase ejecutiva"
601174,carmen2339@viajes.cl,16988,Parla,Almería,26,1651,131000,Qantas,{Gijón},"Clase ejecutiva"
601180,gotrja@viajes.ceele,14222,Estepona,Gandía,61,1324,107000,"Air France",{},"Clase económica"
601213,Lourdescaraballo@viajes.cl,89678,Murcia,ZARAGOZA!!!,21,548,107000,"Delta Air Lines",{},"Clase económica"
601214,vepeag@viajes.cl,14091,Zaragoza,Valladolid,78,2378,144000,"Wizz Air","{Torrelavega,Tarragona}","Primera clase"
601215,Catalinaaguirre@viajes.cl,72859,Valladolid,Toledo,46,3560,237000,"Frontier Airlines","{""Pozuelo de Alarcón""}","Clase ejecutiva"
601238,sra.6330@viajes.cl,97900,Sevilla,"Mollet del Vallés",29,3398,280000,"Ethiopian Airlines","{Marbella,Ferrol}","Primera clase"
601239,bernardo8297@viajes.ceele,77211,"Mollet del Vallés",Rivas-Vaciamadrid,25,3956,182000,"Japan Airlines","{Barcelona,Coslada,Santander,Cartagena,Salamanca}","Primera clase"
601240,magufi@viajes.cl,49102,Rivas-Vaciamadrid,Sagunto,81,4198,310000,KLM,"{Orense,""Castellón de la Plana""}","Primera clase"
601244,Sr.abeyta@viajes.cl,91072,Alicante,CARTAGENA!!!,83,348,29000,"All Nippon Airways (ANA)",{},"Clase ejecutiva"
601246,mamioj@viajes.cl,84210,Cartagena,Vigo,42,3025,233000,"Southwest Airlines","{Baracaldo,Valdemoro,Ceuta,Huelva}","Primera clase"
601247,blsema@viajes.cl,23134,Vigo,"Talavera de la Reina",10,1857,69000,Avianca,"{Estepona,""Palma de Mallorca""}","Clase ejecutiva"
601248,sta.2588@viajes.cl,4449,Ceuta,Burgos,93,2225,156000,"Turkish Airlines","{Algeciras,Valdemoro,""El Puerto de Santa María""}","Clase ejecutiva"
601249,Sra.almonte@viajes.cl,79605,Burgos,"San Sebastián",98,1617,128000,"Copa Airlines","{Zamora,""San Fernando""}","Clase económica"
601256,Marcosrobledo@viajes.ceele,50397,"San Sebastián","Mollet del Vallés",76,1598,82000,"Ethiopian Airlines",{Móstoles},"Clase ejecutiva"
601271,irene6155@viajes.cl,55525,"San Sebastían de los Reyes",Torremolinos,39,3604,461000,Qantas,"{Torrelavega,Torrevieja,Paterna,Toledo}","Primera clase"
601272,Antonianegrete@viajes.cl,92573,Torremolinos,"San Sebastián",7,483,179000,KLM,{},"Clase económica"
601274,srlemaci@viajes.ceele,91244,"San Sebastián",Leganés,85,2571,254000,"Delta Air Lines","{""Alcalá de Henares"",Fuengirola,Rivas-Vaciamadrid}","Primera clase"
601308,esperanza5095@viajes.cl,52379,Mérida,"Pozuelo de Alarcón",18,2116,107000,"Ethiopian Airlines","{Zaragoza,""La Línea de la Concepción""}","Clase económica"
601309,ernesto4049@viajes.cl,36975,"Pozuelo de Alarcón",Lorca,63,3312,211000,EasyJet,"{Cartagena,Inca}","Clase ejecutiva"
601327,carlota6867@viajes.cl,52560,Huelva,Sagunto,96,2486,230000,Lufthansa,{},"Primera clase"
601340,sra.4066@viajes.cl,85981,"Collado Villalba",OVIEDO!!!,72,1848,151000,"LATAM Airlines",{},"Clase económica"
601355,sequcOI@viajes.cl,68297,Marbella,"San Sebastían de los Reyes",44,1384,43000,"Copa Airlines","{""Santa Cruz de Tenerife""}","Clase económica"
601356,sra.5341@viajes.cl,439,"san sebastían de los reyes#",Huelva,41,552,118000,"United Airlines",{},"Clase ejecutiva"
601357,sr.4316@viajes.cl,51411,Huelva,Sagunto,20,2871,256000,"Spirit Airlines","{""Pozuelo de Alarcón"",Madrid,""La Coruña""}","Clase ejecutiva"
601400,emilio1416@viajes.cl,87596,"Torrejón de Ardoz",Torremolinos,55,1832,82000,KLM,{Segovia},"Clase ejecutiva"
601499,concepciOIn9687@viajes.cl,69519,Arrecife,FUENGIROLA!!!,25,3310,234000,"American Airlines",{Rivas-Vaciamadrid},"Primera clase"
601500,sta.2227@viajes.cl,91720,Fuengirola,"Castellón de la Plana",93,2080,53000,Lufthansa,{},"Clase económica"
601528,alberto7497@viajes.cl,40056,"Ciudad Real",Cáceres,20,1837,54000,"Copa Airlines","{Orense,Rivas-Vaciamadrid}","Clase ejecutiva"
601529,razaji@viajes.cl,4456,ferrol#,"SANTA LUCíA DE TIRAJANA!!!",68,2517,194000,"United Airlines",{Orense},"Primera clase"
601530,ramiro7137@viajes.cl,87121,"Santa Lucía de Tirajana",Orense,92,2932,179000,"Air Canada","{Cáceres,Motril}","Primera clase"
601534,Sra.urOAas@viajes.cl,86687,Orense,Rubí,42,4155,375000,"British Airways","{Móstoles,""Sanlúcar de Barrameda"",Alicante,Algeciras}","Primera clase"
601560,srlutrra@viajes.cl,38716,Ferrol,"Collado Villalba",44,1274,130000,JetBlue,{Elda},"Clase económica"
601561,alejandra571@viajes.cl,43031,"Collado Villalba",Córdoba,39,1486,51000,"Alaska Airlines","{""Santa Coloma de Gramanet"",Toledo}","Clase económica"
601568,esteban4110@viajes.cl,19405,Gandía,Majadahonda,4,3046,306000,"Air Canada","{""Cornellá de Llobregat""}","Primera clase"
601644,jorge8096@viajes.cl,25185,Murcia,Ferrol,100,1573,152000,"United Airlines",{},"Clase ejecutiva"
601637,Sta.ramOArez@viajes.cl,41571,Granada,Guadalajara,87,3270,382000,EasyJet,"{""Ciudad Real"",Gerona,""Castellón de la Plana""}","Clase ejecutiva"
601643,sr.7869@viajes.cl,17491,Guadalajara,Murcia,87,3610,410000,WestJet,"{Estepona,""Castellón de la Plana"",Gandía}","Primera clase"
601729,alfonso8745@viajes.cl,51769,Puertollano,Toledo,56,496,80000,Avianca,{},"Clase económica"
601769,sra.4109@viajes.cl,26491,Tarrasa,Cartagena,1,452,163000,Vueling,{},"Clase económica"
601862,teresa7152@viajes.cl,25599,Pamplona,Valladolid,32,804,150000,KLM,{},"Clase económica"
601868,Oengela6761@viajes.cl,50091,Coslada,Reus,8,3410,105000,"American Airlines","{""Santa Coloma de Gramanet"",Lérida,""Dos Hermanas""}","Clase ejecutiva"
601869,RubOondOevila@viajes.cl,96890,Reus,Cádiz,15,2181,157000,"Wizz Air","{Calahorra,Manresa,""Jerez de la Frontera""}","Clase ejecutiva"
601935,sra.4842@viajes.cl,76308,Valencia,Badalona,93,870,69000,"United Airlines",{},"Clase económica"
601936,alguor@viajes.cl,39252,Badalona,"Hospitalet de LLobregat",36,3410,125000,"Air Canada","{Valladolid,""Mollet del Vallés"",Jaén}","Primera clase"
601940,emilio4779@viajes.cl,90534,"Hospitalet de LLobregat",Mijas,66,2610,236000,"British Airways",{},"Primera clase"
601977,homero1996@viajes.ceele,57989,Avilés,Alicante,2,4296,417000,"Alaska Airlines","{Fuengirola,Cádiz,Granollers,""Talavera de la Reina""}","Primera clase"
601998,AdOenOeguilar@viajes.cl,26534,"San Fernando","San Sebastían de los Reyes",54,491,31000,Emirates,{},"Clase ejecutiva"
602006,concepciOIn3862@viajes.cl,64836,"San Sebastían de los Reyes","Palma de Mallorca",19,2334,124000,"Delta Air Lines",{},"Clase ejecutiva"
602071,Sra.fierro@viajes.cl,58346,Valdemoro,"TORREJóN DE ARDOZ!!!",14,2007,176000,"Southwest Airlines","{""Ciudad Real"",Sevilla}","Clase económica"
602109,lola7167@viajes.cl,43026,Elche,"Santa Cruz de Tenerife",62,669,52000,"United Airlines",{},"Clase económica"
602110,graciela2674@viajes.cl,45593,"Santa Cruz de Tenerife",Orihuela,68,4286,395000,"American Airlines","{""Santa Coloma de Gramanet"",Madrid}","Primera clase"
602144,Mariluaguirre@viajes.cl,40881,Ferrol,Granada,11,1713,117000,"Etihad Airways",{Gerona},"Clase ejecutiva"
602145,lourdes1321@viajes.cl,17503,Granada,"Las Palmas de Gran Canaria",17,1178,104000,WestJet,{},"Clase económica"
602146,alberto236@viajes.cl,64825,"Las Palmas de Gran Canaria",Córdoba,27,126,26000,Aeroméxico,{},"Clase económica"
602158,Sra.ortega@viajes.ceele,24017,ceuta#,Badajoz,63,582,26000,"British Airways",{},"Clase económica"
602159,roberto7144@viajes.cl,28225,"Dos Hermanas",Benalmádena,38,3188,135000,Qantas,"{Badalona,Arrecife,Gijón,Inca}","Clase ejecutiva"
602228,raOUl2266@viajes.cl,67110,Granollers,Cuenta,8,3436,192000,"British Airways","{Cuenta,""Pozuelo de Alarcón"",Valencia}","Primera clase"
602229,andrea7429@viajes.ceele,87766,cuenta#,"CIUDAD REAL!!!",29,2593,258000,"Air New Zealand","{""Collado Villalba"",Sevilla,""El Ejido""}","Clase ejecutiva"
602230,diana7983@viajes.cl,54070,León,Alicante,78,3653,267000,"Turkish Airlines","{""Pozuelo de Alarcón"",Ferrol}","Primera clase"
602240,godOema@viajes.cl,46608,Torrelavega,"San Fernando",68,3133,380000,"Spirit Airlines","{""Palma de Mallorca"",Madrid,Valladolid}","Clase ejecutiva"
602261,esteban2475@viajes.cl,95886,Mijas,Algeciras,32,4287,205000,"Copa Airlines","{Baracaldo,Ponferrada,Calahorra,""San Fernando""}","Primera clase"
602269,raoqar@viajes.cl,98914,Alcorcón,Gijón,75,1169,111000,"Southwest Airlines",{},"Clase económica"
602275,jorge8096@viajes.cl,36174,Gijón,"San Fernando",83,3724,485000,"Southwest Airlines","{""San Fernando"",Calahorra,Mataró,Almería,""Mollet del Vallés""}","Primera clase"
602337,AndrOoszamora@viajes.cl,95459,Badajoz,"PALMA DE MALLORCA!!!",15,548,161000,"Wizz Air",{},"Clase económica"
602338,srmaliva@viajes.cl,58055,"Palma de Mallorca","La Línea de la Concepción",41,468,115000,Avianca,{},"Clase ejecutiva"
602358,josaol@viajes.cl,62979,Reus,Alicante,4,4042,384000,"British Airways","{""Torrejón de Ardoz"",Coslada,""Cerdañola del Vallés"",Baracaldo,Torremolinos}","Primera clase"
602413,horacio7455@viajes.cl,70149,Ferrol,Jaén,81,2578,279000,"Singapore Airlines","{Toledo,León}","Clase ejecutiva"
602464,stsileor@viajes.ceele,44199,Móstoles,Alcobendas,37,1676,161000,Lufthansa,{},"Clase ejecutiva"
602503,arturo2525@viajes.cl,36266,Alcoy,"SANTA CRUZ DE TENERIFE!!!",11,x,64000,Ryanair,x,"Clase ejecutiva"
602573,RamOInvaldivia@viajes.cl,74817,Segovia,"Las Palmas de Gran Canaria",56,3145,341000,"Etihad Airways",{Viladecans},"Clase ejecutiva"
602618,sonasa@viajes.ceele,18570,parla#,VILADECANS!!!,79,409,133000,JetBlue,{},"Clase ejecutiva"
602619,marian@viajes.cl,35138,Viladecans,Salamanca,21,2225,267000,"British Airways","{Badajoz,Lérida,""Hospitalet de LLobregat""}","Clase ejecutiva"
602620,elpOeba@viajes.cl,5073,Salamanca,Albacete,25,158,179000,Ryanair,{},"Clase económica"
602770,RaOUldOevila@viajes.cl,98036,Pontevedra,Barcelona,28,4247,440000,Avianca,"{""Mollet del Vallés"",Sagunto,Huelva}","Primera clase"
602778,benjamOAn5220@viajes.cl,89883,Málaga,Rivas-Vaciamadrid,32,3874,456000,"All Nippon Airways (ANA)","{Jaén,Torrevieja,Oviedo,Gerona,Badajoz}","Primera clase"
602781,yorahu@viajes.cl,71011,Fuenlabrada,Irún,51,917,65000,"American Airlines",{},"Clase económica"
602782,Luzzepeda@viajes.cl,14644,Irún,Toledo,76,3135,211000,Lufthansa,"{""Dos Hermanas""}","Primera clase"
602783,sr.4175@viajes.cl,46257,Zamora,Mataró,94,3550,224000,"American Airlines","{Rubí,Gecho,Segovia,""Mollet del Vallés""}","Primera clase"
602790,MigueltOollez@viajes.cl,36841,Mataró,Zamora,51,4185,307000,"Singapore Airlines","{Gijón,Reus,""El Ejido"",Algeciras}","Primera clase"
602792,sancho9795@viajes.cl,37280,Fuengirola,Baracaldo,61,3618,299000,Lufthansa,"{""San Sebastián"",Tarrasa,Burgos,Irún}","Primera clase"
602793,sta.5767@viajes.ceele,74044,Baracaldo,Telde,73,2310,237000,Aeroméxico,"{Sagunto,Granollers}","Primera clase"
602794,maanvecu@viajes.cl,62865,Telde,Irún,48,2746,292000,"Air France","{Linares,""San Cristróbal de la Laguna""}","Primera clase"
602844,FlorenciajOequez@viajes.cl,49633,"chiclana de la frontera#","Santa Coloma de Gramanet",34,1766,131000,"Copa Airlines","{Arrecife,Coslada}","Clase económica"
602848,Sra.olvera@viajes.cl,44974,Puertollano,Vitoria,60,3119,249000,"Copa Airlines",{Valencia},"Clase ejecutiva"
602851,joropi@viajes.cl,2482,Avilés,Ávila,100,3023,198000,WestJet,"{Sevilla,Puertollano,Majadahonda,Marbella}","Clase ejecutiva"
602871,Sra.olivo@viajes.cl,83507,"San Cristróbal de la Laguna",Alcoy,11,2960,249000,"Air New Zealand","{Torrevieja,""Jerez de la Frontera""}","Clase ejecutiva"
602896,homero7480@viajes.cl,42469,"Chiclana de la Frontera",Jaén,81,830,x,x,"{""Torrejón de Ardoz""}","Clase económica"
602899,horacio9994@viajes.cl,36346,Jaén,Rivas-Vaciamadrid,76,565,44000,"Qatar Airways",{},"Clase ejecutiva"
602916,alejandra9569@viajes.cl,9356,"Alcalá de Henares",Ceuta,78,1005,34000,Aeroméxico,{},"Clase económica"
602917,jucacape@viajes.cl,10666,Tarrasa,León,32,2190,122000,KLM,"{Marbella,Algeciras,""La Coruña""}","Clase ejecutiva"
603005,inOos6187@viajes.cl,41395,"sanlúcar de barrameda#",Manresa,96,1631,145000,Avianca,{Lorca},"Clase económica"
603011,Octaviopartida@viajes.cl,22016,Manresa,"CHICLANA DE LA FRONTERA!!!",69,3874,156000,"United Airlines","{Jaén,Fuengirola}","Primera clase"
603030,Antoniocollazo@viajes.ceele,1622,Orihuela,Gandía,11,1404,109000,Iberia,"{""El Ejido""}","Clase económica"
603031,Rodrigosamaniego@viajes.ceele,76773,Gandía,Lérida,26,4182,361000,"All Nippon Airways (ANA)","{""Santa Cruz de Tenerife"",Puertollano,Gecho,""Santa Lucía de Tirajana""}","Primera clase"
603064,rebeca2664@viajes.cl,62128,Jaén,Ferrol,60,4019,157000,"LATAM Airlines","{Ávila,Baracaldo}","Primera clase"
603065,Arturoarmas@viajes.cl,52556,Ferrol,"Hospitalet de LLobregat",64,315,26000,"Southwest Airlines",{},"Clase ejecutiva"
603072,Raquelromero@viajes.cl,86612,"Hospitalet de LLobregat",Reus,12,2899,186000,x,"{Alcobendas,Logroño}","Clase ejecutiva"
603104,soreol@viajes.cl,2113,Reus,Getafe,70,2411,290000,"Wizz Air","{Fuengirola,""Cerdañola del Vallés"",Almería}","Primera clase"
603112,sra.7945@viajes.cl,38520,"El Prat de LLobregat","San Sebastían de los Reyes",67,4233,366000,"Wizz Air","{Alicante,Mataró,""Santa Lucía de Tirajana"",Cartagena,Gecho}","Primera clase"
603136,jesOUs7880@viajes.cl,46351,Bilbao,Murcia,20,781,93000,"Southwest Airlines",{},"Clase económica"
603144,AliciarodrOAguez@viajes.cl,83816,Elche,x,65,x,173000,"Singapore Airlines",{},"Clase económica"
603147,diana7983@viajes.cl,82303,Cáceres,Alcoy,77,397,27000,"British Airways",{},"Clase económica"
603155,cralir@viajes.cl,43922,Alcoy,Gijón,95,1887,128000,"Etihad Airways","{""Cornellá de Llobregat"",Rivas-Vaciamadrid}","Clase económica"
603188,Jacoborosales@viajes.cl,44475,madrid#,Madrid,76,205,5000,"British Airways",{},"Clase económica"
603189,Gracielavenegas@viajes.cl,49609,madrid#,Linares,98,548,118000,"Turkish Airlines",{},"Clase económica"
603225,gregorio5366@viajes.cl,92768,Burgos,"El Prat de LLobregat",32,2577,88000,WestJet,"{Almería,Gerona,Valencia}","Clase ejecutiva"
603226,joedrOAmOo@viajes.ceele,92708,"El Prat de LLobregat",Mijas,62,142,146000,"Turkish Airlines",{},"Clase económica"
603326,homero1996@viajes.cl,84187,Getafe,PARLA!!!,26,1149,36000,"American Airlines",{Gandía},"Clase económica"
603336,adOen7413@viajes.cl,25046,Orihuela,"La Línea de la Concepción",86,2102,120000,Lufthansa,"{""San Cristróbal de la Laguna""}","Clase ejecutiva"
603341,Sta.leyva@viajes.cl,24686,"La Línea de la Concepción",Cádiz,47,1392,129000,"Frontier Airlines","{""La Línea de la Concepción""}","Clase económica"
603342,mayte3683@viajes.cl,55190,Cádiz,Badalona,86,3703,439000,"Air France","{Orihuela,""Sanlúcar de Barrameda"",""Santa Cruz de Tenerife"",""El Prat de LLobregat"",Telde}","Primera clase"
603347,JesOUssolano@viajes.cl,74564,Baracaldo,Cádiz,90,300,84000,Emirates,{},"Clase económica"
603374,joroar@viajes.ceele,98089,Granada,"Torrejón de Ardoz",57,384,23000,"Air Canada",{},"Clase económica"
603409,esales@viajes.cl,41229,Avilés,Torrelavega,60,2086,191000,"Japan Airlines","{Inca,Valdemoro}","Clase económica"
603410,adela7630@viajes.cl,68555,torrelavega#,Puertollano,36,x,108000,x,x,"Clase económica"
603450,DOoboraabrego@viajes.cl,67398,Puertollano,Barcelona,38,329,154000,"Qatar Airways",{},"Clase ejecutiva"
603463,sayOeme@viajes.cl,70671,Jaén,"Santa Cruz de Tenerife",50,2384,131000,"Air Canada",{},"Clase ejecutiva"
605821,Jacobolucio@viajes.cl,28029,inca#,Rivas-Vaciamadrid,98,2782,161000,Emirates,"{""Torrejón de Ardoz""}","Clase ejecutiva"
605823,glabgOI@viajes.cl,97081,"Roquetas de Mar","Santa Coloma de Gramanet",84,3664,320000,"Singapore Airlines",{},"Primera clase"
605824,marOAa424@viajes.cl,54451,Murcia,Sagunto,18,1167,99000,"Wizz Air","{Albacete,Rubí,Benalmádena,""Sanlúcar de Barrameda""}","Clase económica"
605825,AdOencorrea@viajes.cl,40896,Barcelona,Pontevedra,64,1270,141000,"Delta Air Lines","{Jaén,""San Sebastián"",""Torrejón de Ardoz""}","Clase económica"
605827,sr.7869@viajes.cl,43565,"El Ejido",Logroño,27,921,37000,EasyJet,"{Elche,Vitoria,Cádiz,Ávila}","Clase económica"
605829,raorri@viajes.cl,47176,Telde,"MOLLET DEL VALLéS!!!",49,2503,89000,Aeroméxico,"{Orihuela,Baracaldo,""Pozuelo de Alarcón"",Granollers}","Primera clase"
605831,Sta.Oevila@viajes.cl,83696,Fuenlabrada,Paterna,4,679,63000,Aeroméxico,"{Paterna,Arrecife,""Pozuelo de Alarcón""}","Clase ejecutiva"
605832,Sr.laboy@viajes.ceele,91198,Logroño,Coslada,21,2763,218000,"Qatar Airways","{Marbella,Zamora,""Castellón de la Plana"",Mijas}","Primera clase"
605833,gocere@viajes.cl,86759,Motril,Ponferrada,31,599,90000,"Air Canada",{},"Clase económica"
605835,Sra.cervOentez@viajes.cl,38153,Mérida,Linares,76,2799,180000,EasyJet,"{Cáceres,Torremolinos,Oviedo}","Clase ejecutiva"
605836,dosech@viajes.ceele,65737,Torrevieja,Cádiz,69,2470,299000,"LATAM Airlines","{Elche,Alcorcón,Murcia}","Primera clase"
