codigo_reserva,correo_empleado,numero_viaje,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa
601934,segama@viajes.cl,67792,"Santa Coloma de Gramanet","Roquetas de Mar",89,3781,495000,Italo
601935,sra.4842@viajes.cl,76308,Valencia,Badalona,93,870,69000,"United Airlines"
601936,alguor@viajes.cl,39252,Badalona,"Hospitalet de LLobregat",36,3410,125000,"Air Canada"
601940,emilio4779@viajes.cl,90534,"Hospitalet de LLobregat",Mijas,66,2610,236000,"British Airways"
601941,sta.9870@viajes.cl,32685,"Santiago de Compostela","Las Palmas de Gran Canaria",13,2934,219000,"HŽ (Croacia)"
601943,caarli@viajes.cl,62164,"Las Palmas de Gran Canaria",Estepona,60,3292,276000,AVE
601945,coesma@viajes.cl,45706,"Torrejón de Ardoz",Motril,6,1589,152000,"CP (Portugal)"
601947,concepciOIn7158@viajes.cl,54425,Orense,Orense,42,3808,124000,Andesmar
601948,vOActor6620@viajes.cl,84640,orense#,Benalmádena,x,3551,199000,"Omnibus de México"
601949,hebOogo@viajes.cl,55825,Madrid,"Palma de Mallorca",13,2885,128000,"ÖBB (Austria)"
601950,socaes@viajes.ceele,37148,"palma de mallorca#","Pozuelo de Alarcón",35,2905,384000,"ZFBH (Bosnia y Herzegovina)"
601954,rabapa@viajes.cl,36303,Móstoles,Jaén,38,2565,138000,"Buses Romani"
601955,josOo1689@viajes.cl,73678,Jaén,Fuengirola,30,1771,105000,"Estrella Roja"
601964,MartOAnbahena@viajes.cl,46960,"Palma de Mallorca",ALCORCóN!!!,80,1686,197000,"RZD (Rusia)"
601977,homero1996@viajes.ceele,57989,Avilés,Alicante,2,4296,417000,"Alaska Airlines"
601985,elmoor@viajes.cl,91344,Sevilla,Reus,49,2605,149000,"Estrella Roja"
601986,marOAa9727@viajes.ceele,76852,Reus,Alcorcón,44,1775,92000,Greyhound
601992,cajice@viajes.cl,36168,Alcorcón,Madrid,39,2249,194000,"Condor Bus"
601994,amalia4376@viajes.cl,84192,Benalmádena,Granollers,31,2038,186000,"Crucero del Norte"
601996,Ceciliadelvalle@viajes.cl,6108,Zamora,Alcorcón,42,2334,292000,"CFR (Rumania)"
601997,mitoca@viajes.cl,69282,Alcorcón,Cuenta,89,1092,62000,"HŽ (Croacia)"
601998,AdOenOeguilar@viajes.cl,26534,"San Fernando","San Sebastían de los Reyes",54,491,31000,Emirates
602006,concepciOIn3862@viajes.cl,64836,"San Sebastían de los Reyes","Palma de Mallorca",19,2334,124000,"Delta Air Lines"
602007,Leonorvallejo@viajes.cl,96997,"El Prat de LLobregat",Murcia,44,3991,113000,"El Rápido Internacional"
602011,Oenvabe@viajes.ceele,30772,x,"Hospitalet de LLobregat",40,1823,109000,Turbus
602021,cafuji@viajes.cl,7015,Mérida,Mérida,46,1693,51000,"VR (Finlandia)"
602022,anluroco@viajes.cl,27466,"El Puerto de Santa María",Jaén,30,1342,197000,Andesmar
602027,AlejandragodOAnez@viajes.cl,6415,Jaén,Logroño,30,1147,146000,"El Rápido Internacional"
602028,vOActor8064@viajes.cl,29882,Logroño,Granada,33,2533,149000,Greyhound
602031,srpaalme@viajes.cl,29227,"San Sebastián","Molina de Segura",39,4298,86000,Chevallier
602034,clemente4200@viajes.cl,72362,Elche,Reus,49,2128,87000,"Crucero del Norte"
602035,sayOeme@viajes.cl,5625,Salamanca,Benalmádena,41,1394,105000,"Buses Nilahue"
602043,anmacapa@viajes.cl,93229,Huelva,"Mollet del Vallés",49,1560,163000,JetSur
602045,macrgivi@viajes.cl,77315,"Mollet del Vallés",Lorca,35,2042,174000,"Pullman Bus"
602049,Sra.almonte@viajes.cl,96213,"Torrejón de Ardoz",Benalmádena,19,3660,190000,Amtrak
602054,ocpagi@viajes.cl,81848,Benalmádena,Elda,94,3442,133000,Trenitalia
602057,cldese@viajes.cl,63785,Almería,"El Prat de LLobregat",41,4035,74000,Futura
602062,srgeanma@viajes.cl,77458,Rubí,Avilés,65,2305,139000,Eurostar
602063,sta.1826@viajes.cl,59156,Gerona,Fuenlabrada,40,3151,135000,"Estrella Roja"
602065,samuel2369@viajes.ceele,19728,Fuenlabrada,MéRIDA!!!,35,3565,126000,Chevallier
602068,guillermo7822@viajes.cl,31999,Mérida,Málaga,48,3108,175000,ADO
602071,Sra.fierro@viajes.cl,58346,Valdemoro,"TORREJóN DE ARDOZ!!!",14,2007,176000,"Southwest Airlines"
602077,guabsa@viajes.cl,35915,Reus,Coslada,30,3831,56000,BoltBus
602084,Susanaarmijo@viajes.cl,38274,Coslada,"Roquetas de Mar",32,4184,185000,Monbus
602090,paceru@viajes.cl,65951,mérida#,Ferrol,41,3255,157000,Monbus
602094,Juliobaeza@viajes.ceele,129,Palencia,Barcelona,45,210,19000,"EME Bus"
602097,LucasbenOAtez@viajes.cl,751,Palencia,Lugo,22,3698,435000,"ZFBH (Bosnia y Herzegovina)"
602102,Alfonsovalenzuela@viajes.cl,49415,Ferrol,Irún,23,3337,314000,AVE
602103,miguel8866@viajes.cl,45435,Gerona,x,62,1186,52000,"ZSSK (Eslovaquia)"
602104,Sra.palacios@viajes.cl,52493,Cáceres,PAMPLONA!!!,91,3426,332000,"ÖBB (Austria)"
602108,Sta.lira@viajes.ceele,21361,pamplona#,Zaragoza,81,844,35000,"RZD (Rusia)"
602109,lola7167@viajes.cl,43026,Elche,"Santa Cruz de Tenerife",62,669,52000,"United Airlines"
602110,graciela2674@viajes.cl,45593,"Santa Cruz de Tenerife",Orihuela,68,4286,395000,"American Airlines"
602111,ramona7539@viajes.cl,44165,Mataró,Orihuela,33,3723,368000,"SJ (Suecia)"
602112,LorenzoconcepciOIn@viajes.cl,95115,Orihuela,Lugo,47,2702,218000,"MÁV (Hungría)"
602113,TeodorovOezquez@viajes.cl,3182,"Santa Lucía de Tirajana",Gandía,36,868,187000,Futura
602119,srcadola@viajes.cl,93722,Sevilla,"Collado Villalba",31,2997,111000,"Buses Bio Bio"
602127,sta.8710@viajes.cl,7852,Getafe,Cáceres,99,2789,287000,"TGV (SNCF)"
602128,gutolo@viajes.cl,83802,Cáceres,Orense,69,950,31000,"ÖBB (Austria)"
602129,josOo3471@viajes.cl,13843,Orense,Córdoba,7,3488,223000,"ZS (Eslovenia)"
602131,DaniellOIpez@viajes.cl,73394,Vitoria,RUBí!!!,82,1389,77000,"VR (Finlandia)"
602136,elpees@viajes.cl,69073,Rubí,Málaga,98,1849,197000,Eurostar
602144,Mariluaguirre@viajes.cl,40881,Ferrol,Granada,11,1713,117000,"Etihad Airways"
602145,lourdes1321@viajes.cl,17503,Granada,"Las Palmas de Gran Canaria",17,1178,104000,WestJet
602146,alberto236@viajes.cl,64825,"Las Palmas de Gran Canaria",Córdoba,27,126,26000,Aeroméxico
602147,maelprcr@viajes.ceele,59279,"Roquetas de Mar","Alcalá de Henares",3,419,57000,"Nederlandse Sp"
602148,armando6407@viajes.cl,66506,"alcalá de henares#",Parla,50,538,93000,"BDZ (Bulgaria)"
602158,Sra.ortega@viajes.ceele,24017,ceuta#,Badajoz,63,582,26000,"British Airways"
602159,roberto7144@viajes.cl,28225,"Dos Hermanas",Benalmádena,38,3188,135000,Qantas
602167,lumoch@viajes.cl,73928,Guadalajara,Móstoles,93,3679,292000,"DSB (Dinamarca)"
602169,guabsa@viajes.cl,84803,"Palma de Mallorca",Tarragona,66,1569,54000,"ŽFBH (Bosnia y Herzegovina)"
602173,patricio8381@viajes.cl,12399,Algeciras,Torremolinos,45,512,119000,"Crucero del Norte"
602175,MartOAnalva@viajes.cl,28091,Torremolinos,Badalona,38,340,77000,ADO
602176,ernesto2179@viajes.cl,66571,Valencia,Baracaldo,46,1616,117000,Futura
602182,sta.6091@viajes.cl,44872,baracaldo#,"Torrejón de Ardoz",37,213,8000,Turbus
602188,rotema@viajes.cl,7264,Alcoy,"San Sebastián",58,1063,84000,Trenitalia
602189,Catalinaolivas@viajes.cl,10977,"San Sebastián",Pamplona,36,4074,465000,"NS International"
602197,sr.5449@viajes.cl,57150,Torrelavega,Benidorm,71,1747,188000,"SJ (Suecia)"
602198,gabriela2800@viajes.cl,91774,Benidorm,Parla,14,329,114000,"SBB (Suiza)"
602200,anfiqu@viajes.cl,68283,"Sanlúcar de Barrameda",Inca,78,2974,371000,"SBB (Suiza)"
602209,Rosariosotelo@viajes.ceele,86609,Cáceres,Benidorm,45,399,151000,Trenitalia
602214,sr.9680@viajes.cl,27936,Elche,Alcoy,38,1015,125000,Megabus
602216,Maricarmencenteno@viajes.cl,14545,Valencia,Linares,42,x,59000,Alsa
602225,Sr.castillo@viajes.ceele,51137,Elche,Oviedo,46,974,180000,JetSur
602228,raOUl2266@viajes.cl,67110,Granollers,Cuenta,8,3436,192000,"British Airways"
602229,andrea7429@viajes.ceele,87766,cuenta#,"CIUDAD REAL!!!",29,2593,258000,"Air New Zealand"
602230,diana7983@viajes.cl,54070,León,Alicante,78,3653,267000,"Turkish Airlines"
602232,Sr.varela@viajes.cl,56011,Jaén,"Palma de Mallorca",80,3063,287000,"CP (Portugal)"
602238,capaba@viajes.ceele,74673,"Palma de Mallorca",Alicante,91,336,113000,"NSB (Noruega)"
602240,godOema@viajes.cl,46608,Torrelavega,"San Fernando",68,3133,380000,"Spirit Airlines"
602243,javier8506@viajes.cl,27813,Algeciras,"Santa Lucía de Tirajana",45,2341,139000,"Flecha Bus"
602250,josOo5340@viajes.cl,92739,"Santa Lucía de Tirajana",Zamora,46,2837,192000,Monbus
602251,MOInicadelapaz@viajes.cl,37924,Zamora,"Molina de Segura",33,4056,169000,Greyhound
602252,COosarleOIn@viajes.cl,93746,Rivas-Vaciamadrid,Mataró,37,3778,84000,ADO
602254,josefina2243@viajes.cl,77175,Granada,"LA LíNEA DE LA CONCEPCIóN!!!",36,1658,68000,"Primera Plus"
602261,esteban2475@viajes.cl,95886,Mijas,Algeciras,32,4287,205000,"Copa Airlines"
602269,raoqar@viajes.cl,98914,Alcorcón,Gijón,75,1169,111000,"Southwest Airlines"
602275,jorge8096@viajes.cl,36174,Gijón,"San Fernando",83,3724,485000,"Southwest Airlines"
602277,srsecabr@viajes.cl,27674,"Roquetas de Mar",Pontevedra,42,358,50000,"VRZ (Croacia)"
602280,josOo4635@viajes.cl,82330,Pontevedra,"Jerez de la Frontera",18,635,187000,"Deutsche Bahn (DB)"
602283,guesma@viajes.cl,96290,"Jerez de la Frontera",Majadahonda,25,290,131000,"DSB (Dinamarca)"
602291,EsperanzavelOezquez@viajes.cl,8480,Pontevedra,Torrevieja,45,2483,120000,Megabus
602294,CeciliajOequez@viajes.cl,69218,Torrevieja,"Alcalá de Guadaira",31,295,39000,Andesmar
602295,Sta.carvajal@viajes.cl,22517,"Alcalá de Guadaira","Molina de Segura",49,763,146000,Andesmar
602305,marOAa1691@viajes.cl,41323,Ávila#,TORRELAVEGA!!!,13,1664,191000,Eurostar
602310,marOAa3368@viajes.cl,35753,"Ciudad Real",Alcorcón,82,3750,446000,AVE
602314,dorotea7515@viajes.cl,28010,Alcorcón,Inca,78,2976,205000,"MÁV (Hungría)"
602320,Sra.carrera@viajes.cl,85446,"Roquetas de Mar",Barcelona,31,1333,106000,FlixBus
602327,josOo3349@viajes.cl,54479,Barcelona,"Hospitalet de LLobregat",45,3588,50000,Monbus
602333,bemole@viajes.cl,41168,"Ciudad Real",Granada,59,2176,261000,"ZSSK (Eslovaquia)"
602336,vOActor8567@viajes.cl,45145,Rivas-Vaciamadrid,Cáceres,33,3762,151000,Damas
602337,AndrOoszamora@viajes.cl,95459,Badajoz,"PALMA DE MALLORCA!!!",15,548,161000,"Wizz Air"
602338,srmaliva@viajes.cl,58055,"Palma de Mallorca","La Línea de la Concepción",41,468,115000,Avianca
602343,sra.2677@viajes.ceele,36173,Ceuta,"San Fernando",25,670,53000,"SJ (Suecia)"
602344,Adrianaterrazas@viajes.cl,8456,"San Fernando",Calahorra,69,295,67000,Italo
602352,sonia467@viajes.cl,53936,"Hospitalet de LLobregat",Badalona,31,4279,404000,"CP (Portugal)"
602353,guarvi@viajes.cl,53543,Badalona,"El Prat de LLobregat",28,3517,182000,"PKP (Polonia)"
602358,josaol@viajes.cl,62979,Reus,Alicante,4,4042,384000,"British Airways"
602365,Javierluna@viajes.cl,65976,Tarrasa,Leganés,30,302,49000,JetSur
602371,DaniellOIpez@viajes.cl,22028,Leganés,"Castellón de la Plana",47,334,34000,Alsa
602372,miOencagu@viajes.cl,92591,"Castellón de la Plana",RIVAS-VACIAMADRID!!!,32,4098,99000,Andesmar
602373,Sta.cruz@viajes.cl,89845,Ceuta,Lérida,50,1992,86000,"ÖBB (Austria)"
602375,ester2114@viajes.cl,22430,Viladecans,Elda,41,2960,58000,"ETN Turistar"
602378,Sra.tejada@viajes.cl,76723,Granollers,Cádiz,85,2163,170000,"NS International"
602385,Elisalaboy@viajes.cl,6751,bilbao#,Baracaldo,39,1517,157000,"NS International"
602387,sta.8710@viajes.cl,80297,Baracaldo,"Sanlúcar de Barrameda",5,3429,137000,"Nederlandse Sp"
602391,micaela6140@viajes.cl,22208,Mataró,Lérida,63,3830,433000,Italo
602398,Juanatoro@viajes.cl,90954,Lérida,"Collado Villalba",79,2076,52000,"ZS (Eslovenia)"
602404,clemente8946@viajes.ceele,40779,ceuta#,Gandía,3,4071,430000,"ŽSSK (Eslovaquia)"
602413,horacio7455@viajes.cl,70149,Ferrol,Jaén,81,2578,279000,"Singapore Airlines"
602420,sra.4066@viajes.cl,63828,Linares,Rubí,66,1773,196000,Italo
602427,arsana@viajes.cl,48441,Rubí,Arrecife,43,1123,108000,"Deutsche Bahn (DB)"
602428,sr.4316@viajes.cl,91078,Arrecife,Torrevieja,88,3063,210000,Thalys
602437,Ramonavenegas@viajes.cl,71331,"Dos Hermanas",Torrevieja,46,802,147000,Damas
602446,jerOInimo3783@viajes.cl,33567,Motril,Tarragona,33,2311,134000,"Buses Nilahue"
602447,tomOeso@viajes.cl,19209,"cerdañola del vallés#",Zamora,49,4041,174000,Futura
602461,guarvi@viajes.cl,33963,"Ciudad Real","Molina de Segura",44,1589,167000,"Buses Ahumada"
602464,stsileor@viajes.ceele,44199,Móstoles,Alcobendas,37,1676,161000,Lufthansa
602474,alejandra9569@viajes.cl,49233,Linares,Vigo,32,610,71000,"Estrella Roja"
602481,agustOAn4940@viajes.cl,82948,Murcia,Badalona,43,3682,174000,"Buses Bio Bio"
602486,sacaca@viajes.cl,9683,Badalona,Elda,48,1285,166000,"Buses Nilahue"
602487,david8760@viajes.cl,88488,Zaragoza,"El Prat de LLobregat",46,1451,70000,Megabus
602491,jesOUs7880@viajes.cl,31189,"El Prat de LLobregat",Rubí,31,3071,82000,"EME Bus"
602492,Ricardogaribay@viajes.cl,79054,Rubí,Fuengirola,47,3555,61000,"Omnibus de México"
602503,arturo2525@viajes.cl,36266,Alcoy,"SANTA CRUZ DE TENERIFE!!!",11,x,64000,Ryanair
602509,masoarvi@viajes.cl,85254,Mataró,Gerona,79,1172,144000,"ZFBH (Bosnia y Herzegovina)"
602510,aravri@viajes.cl,43106,Cáceres,Rubí,17,4015,335000,Italo
602515,Robertoornelas@viajes.cl,25653,Rubí,Móstoles,4,214,66000,"DSB (Dinamarca)"
602523,begrza@viajes.cl,27521,"Alcalá de Henares","Hospitalet de LLobregat",79,3861,345000,AVE
602528,gerardo2022@viajes.cl,76561,"Alcalá de Henares",Vigo,46,1172,73000,Alsa
602530,cristina1370@viajes.cl,15275,Vigo,Madrid,36,749,105000,"El Rápido Internacional"
602535,pedro1766@viajes.cl,93390,Santander,Getafe,77,1653,199000,Renfe
602540,paququ@viajes.cl,28036,Tarrasa,Segovia,55,2931,142000,"NSB (Noruega)"
602546,Magdalenaperea@viajes.cl,13994,León,Vitoria,33,2279,173000,"Condor Bus"
602547,ricove@viajes.cl,19768,"Chiclana de la Frontera",Benalmádena,48,4308,465000,"ŽFBH (Bosnia y Herzegovina)"
602555,pazaba@viajes.cl,56830,Benalmádena,Málaga,8,2059,78000,"Deutsche Bahn (DB)"
602561,rosario4305@viajes.cl,87729,Vigo,"PALMA DE MALLORCA!!!",27,1949,114000,"SJ (Suecia)"
602562,marta1746@viajes.cl,73691,"palma de mallorca#",COSLADA!!!,4,181,169000,"BDZ (Bulgaria)"
602563,rabade@viajes.ceele,86104,coslada#,Badalona,x,1895,x,Amtrak
602573,RamOInvaldivia@viajes.cl,74817,Segovia,"Las Palmas de Gran Canaria",56,3145,341000,"Etihad Airways"
602588,horacio1948@viajes.cl,84980,Mataró,Puertollano,35,1103,105000,"SJ (Suecia)"
602597,Virginiaparedes@viajes.cl,85833,Almería,Albacete,8,3085,104000,Italo
602607,RebecaaragOIn@viajes.cl,56274,Oviedo,León,70,2143,170000,"CD (República Checa)"
602608,crsopa@viajes.cl,4641,Rubí,Avilés,50,664,135000,Turbus
602609,esperanza9416@viajes.ceele,89919,Alcorcón,Toledo,45,1473,113000,"NS International"
602610,ramOIn5459@viajes.cl,98507,Benidorm,Valladolid,69,4259,298000,"VR (Finlandia)"
602616,amalia5995@viajes.cl,62620,Ferrol,Gecho,41,164,47000,Megabus
602618,sonasa@viajes.ceele,18570,parla#,VILADECANS!!!,79,409,133000,JetBlue
602619,marian@viajes.cl,35138,Viladecans,Salamanca,21,2225,267000,"British Airways"
602620,elpOeba@viajes.cl,5073,Salamanca,Albacete,25,158,179000,Ryanair
602626,Miguelfranco@viajes.cl,25019,"Dos Hermanas",Barcelona,16,2409,214000,"DSB (Dinamarca)"
602627,feoror@viajes.cl,38034,Pamplona,Alicante,52,620,138000,"MÁV (Hungría)"
602628,grpele@viajes.ceele,26018,Alicante,Tarragona,35,1667,127000,"CD (República Checa)"
602631,Bernardoalicea@viajes.cl,70047,Tarragona,Valdemoro,9,2789,292000,"CD (República Checa)"
602636,luacso@viajes.cl,25386,"Chiclana de la Frontera","Castellón de la Plana",10,2143,51000,Renfe
602637,vOAroma@viajes.cl,41047,"Castellón de la Plana",Puertollano,26,2630,170000,"MÁV (Hungría)"
602642,estela6150@viajes.cl,39151,Puertollano,"El Puerto de Santa María",69,743,47000,Renfe
602643,sameca@viajes.cl,4096,"alcalá de guadaira#","Las Palmas de Gran Canaria",48,241,72000,"Flecha Bus"
602653,Manuelacevedo@viajes.cl,76976,gandía#,PONTEVEDRA!!!,49,1097,58000,AVE
602658,Teresaolivera@viajes.cl,13830,Pontevedra,Ferrol,24,2984,162000,"ŽFBH (Bosnia y Herzegovina)"
602663,jorge2679@viajes.cl,18150,Ferrol,"Santa Coloma de Gramanet",100,2969,294000,"ZS (Eslovenia)"
602664,srjurobOe@viajes.cl,36016,Mérida,"Santa Cruz de Tenerife",47,2434,89000,"Crucero del Norte"
602665,marilu2586@viajes.cl,85497,"Santa Cruz de Tenerife",Linares,46,3152,102000,"Via Bariloche"
602673,ana4058@viajes.cl,99457,"Roquetas de Mar",Reus,37,718,153000,Trenitalia
602674,raorri@viajes.cl,75876,Reus,Gerona,100,2880,134000,"SBB (Suiza)"
602682,grpele@viajes.cl,25661,gerona#,Estepona,97,4140,341000,"Nederlandse Sp"
602683,claudio678@viajes.cl,85723,"El Puerto de Santa María","El Ejido",43,1426,172000,Socibus
602684,carla1836@viajes.cl,47749,"El Ejido","Ciudad Real",32,3580,99000,"Pullman Bus"
602685,LorenzoconcepciOIn@viajes.cl,63674,Motril,Fuenlabrada,39,1643,172000,Greyhound
602692,Anapacheco@viajes.cl,95848,Fuenlabrada,Algeciras,35,292,76000,Greyhound
602698,Gracielavenegas@viajes.cl,17638,Linares,"San Sebastían de los Reyes",68,556,14000,"NSB (Noruega)"
602714,agustOAn4619@viajes.cl,52624,Arrecife,Murcia,19,1078,102000,"SBB (Suiza)"
602715,ester8178@viajes.cl,55165,Cáceres,Salamanca,48,3990,160000,Thalys
602723,Josefinasoria@viajes.cl,37519,Salamanca,Zaragoza,37,2187,180000,"SNCB (Bélgica)"
602724,concepciOIn3862@viajes.cl,37014,Zaragoza,Mérida,7,555,149000,"Deutsche Bahn (DB)"
602725,julio4678@viajes.cl,70438,Rubí,Vitoria,94,1921,174000,"CFR (Rumania)"
602738,elena1157@viajes.cl,48682,"Alcalá de Guadaira",León,53,4007,290000,"TGV (SNCF)"
602739,Sra.alonso@viajes.cl,54106,"Ciudad Real","Santiago de Compostela",83,836,87000,"SJ (Suecia)"
602740,ignacio8367@viajes.cl,8483,Fuenlabrada,Barcelona,95,1866,88000,"BDZ (Bulgaria)"
602741,stgagasa@viajes.cl,26421,Barcelona,"Talavera de la Reina",64,2445,272000,"RZD (Rusia)"
602743,Ceciliadelvalle@viajes.cl,19988,Calahorra,Puertollano,44,2724,67000,Chevallier
602744,barbara9720@viajes.cl,32557,"El Puerto de Santa María","Collado Villalba",23,2504,270000,"CP (Portugal)"
602758,besear@viajes.cl,3418,Palencia,Barcelona,26,1119,56000,"ÖBB (Austria)"
602764,ramOIn6494@viajes.cl,54421,Barcelona,FERROL!!!,24,1977,109000,AVE
602766,alberto3237@viajes.cl,51217,Coslada,Coslada,41,3083,110000,"Via Bariloche"
602770,RaOUldOevila@viajes.cl,98036,Pontevedra,Barcelona,28,4247,440000,Avianca
602774,sr.917@viajes.cl,82218,Alicante,"Talavera de la Reina",9,2253,198000,"MÁV (Hungría)"
602778,benjamOAn5220@viajes.cl,89883,Málaga,Rivas-Vaciamadrid,32,3874,456000,"All Nippon Airways (ANA)"
602781,yorahu@viajes.cl,71011,Fuenlabrada,Irún,51,917,65000,"American Airlines"
602782,Luzzepeda@viajes.cl,14644,Irún,Toledo,76,3135,211000,Lufthansa
602783,sr.4175@viajes.cl,46257,Zamora,Mataró,94,3550,224000,"American Airlines"
602790,MigueltOollez@viajes.cl,36841,Mataró,Zamora,51,4185,307000,"Singapore Airlines"
602792,sancho9795@viajes.cl,37280,Fuengirola,Baracaldo,61,3618,299000,Lufthansa
602793,sta.5767@viajes.ceele,74044,Baracaldo,Telde,73,2310,237000,Aeroméxico
602794,maanvecu@viajes.cl,62865,Telde,Irún,48,2746,292000,"Air France"
602795,berta4644@viajes.cl,34696,Torrevieja,Córdoba,35,746,58000,Thalys
602810,amalia4376@viajes.cl,48453,Madrid,Almería,37,2672,93000,"Estrella Roja"
602812,fevepr@viajes.cl,21141,Ávila,Valdemoro,50,3068,88000,"Omnibus de México"
602814,Nataliavalles@viajes.cl,35265,Valdemoro,"PALMA DE MALLORCA!!!",41,670,159000,Chevallier
602816,horacio279@viajes.cl,79392,Ávila,"Las Palmas de Gran Canaria",62,4004,172000,"HŽ (Croacia)"
602817,luisa4534@viajes.cl,60410,"Las Palmas de Gran Canaria",Lugo,85,481,53000,Amtrak
602825,riniga@viajes.cl,61654,Segovia,SEVILLA!!!,47,4272,116000,Chevallier
602832,claudia5131@viajes.cl,27548,Ponferrada,Almería,37,4037,129000,"Buses Ahumada"
602833,josOo9599@viajes.ceele,13158,"San Sebastián",Gerona,44,177,30000,"Omnibus de México"
602837,julio1585@viajes.cl,13537,Rivas-Vaciamadrid,"San Fernando",38,1191,193000,"Buses Bio Bio"
602843,florencia8495@viajes.cl,18974,"San Fernando","Santiago de Compostela",35,4045,140000,"Buses Romani"
602844,FlorenciajOequez@viajes.cl,49633,"chiclana de la frontera#","Santa Coloma de Gramanet",34,1766,131000,"Copa Airlines"
602845,sr.7869@viajes.cl,46145,Irún,Valdemoro,66,977,62000,"NSB (Noruega)"
602846,nicolOes4043@viajes.cl,75032,Valdemoro,Badajoz,52,3718,188000,"ZS (Eslovenia)"
602848,Sra.olvera@viajes.cl,44974,Puertollano,Vitoria,60,3119,249000,"Copa Airlines"
602851,joropi@viajes.cl,2482,Avilés,Ávila,100,3023,198000,WestJet
602859,sonia2196@viajes.cl,82983,"Pozuelo de Alarcón",Fuenlabrada,34,3487,171000,BoltBus
602860,luis8610@viajes.cl,5615,Sagunto,Pamplona,46,3440,208000,"CFR (Rumania)"
602863,Sra.fernOendez@viajes.cl,99101,Pamplona,Vitoria,79,2369,290000,"SBB (Suiza)"
602864,Sr.valdivia@viajes.cl,30455,Vitoria,Avilés,100,386,55000,Renfe
602865,gutolo@viajes.cl,94335,Parla,"Alcalá de Guadaira",48,1619,118000,"Pullman Bus"
602866,Susanasolorzano@viajes.cl,86425,"Alcalá de Guadaira",Badalona,38,2693,197000,Chevallier
602870,srglqujOe@viajes.cl,67742,Badalona,"Santa Lucía de Tirajana",47,999,71000,Andesmar
602871,Sra.olivo@viajes.cl,83507,"San Cristróbal de la Laguna",Alcoy,11,2960,249000,"Air New Zealand"
602879,amalia5780@viajes.cl,23349,Torremolinos,Elche,42,568,52000,"Via Bariloche"
602882,esteban8714@viajes.cl,94717,Elche,Salamanca,49,1555,151000,"El Rápido Internacional"
602890,mareal@viajes.cl,40595,Gecho,Coslada,31,899,100000,"Buses Ahumada"
602891,Sta.moreno@viajes.cl,29161,Coslada,Alcorcón,45,2433,64000,"Flecha Bus"
602895,SamuelvOesquez@viajes.cl,68784,puertollano#,Alcoy,43,4034,112000,ADO
602896,homero7480@viajes.cl,42469,"Chiclana de la Frontera",Jaén,81,830,x,x
602899,horacio9994@viajes.cl,36346,Jaén,Rivas-Vaciamadrid,76,565,44000,"Qatar Airways"
602902,jaaroc@viajes.cl,79,Fuengirola,"Molina de Segura",38,2618,257000,"VRZ (Croacia)"
602908,COosarleOIn@viajes.cl,45108,"Molina de Segura",Cádiz,80,2583,185000,"ZFBH (Bosnia y Herzegovina)"
602909,ansete@viajes.cl,14688,majadahonda#,Cáceres,42,1262,177000,"ETN Turistar"
602916,alejandra9569@viajes.cl,9356,"Alcalá de Henares",Ceuta,78,1005,34000,Aeroméxico
602917,jucacape@viajes.cl,10666,Tarrasa,León,32,2190,122000,KLM
602920,stcrcabu@viajes.cl,21394,"Palma de Mallorca",Benalmádena,6,3946,231000,"CFR (Rumania)"
