codigo_reserva,correo_empleado,numero_viaje,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,tipo,comodidades
598495,eva6520@viajes.cl,78015,Benidorm,Guadalajara,48,906,86000,"EME Bus",Cama,"{TV,Comida,""Aire acondicionado""}"
598521,teodoro7348@viajes.cl,23525,Parla,Ceuta,39,755,172000,Chevallier,Cama,"{TV,Comida,Calefacción}"
598527,Miguelperalta@viajes.cl,32922,Ceuta,Sevilla,44,3662,141000,Andesmar,Cama,"{Calefacción,Baño,TV}"
598545,jorge8943@viajes.cl,51416,Gecho,Linares,45,3681,120000,"Buses Nilahue",Cama,"{Agua,Wifi,TV}"
598550,Marianobarrientos@viajes.cl,47879,bilbao#,Cuenta,36,369,77000,"Via Bariloche",Cama,"{TV,""Aire acondicionado"",""Asientos reclinables""}"
598570,algomu@viajes.cl,55021,Zaragoza,"San Fernando",47,3873,78000,"ETN Turistar",Cama,"{Agua,Baño,Comida}"
598583,tegaco@viajes.cl,13632,"El Ejido",IRúN!!!,42,1635,162000,"Buses Ahumada",Cama,"{Calefacción,Agua,Baño}"
598748,mamama@viajes.cl,65827,Gandía,Cáceres,39,405,84000,"Buses Ahumada",Semi-cama,"{""Asientos reclinables"",Baño,Wifi}"
598749,ramiro1907@viajes.ceele,31798,Avilés,Sabadell,40,4274,182000,Chevallier,Cama,"{Calefacción,TV,""Aire acondicionado""}"
598751,armando6407@viajes.cl,37872,Sabadell,Rivas-Vaciamadrid,36,1315,149000,FlixBus,Cama,"{Agua,Baño,Wifi}"
598770,Luissisneros@viajes.cl,42673,"Molina de Segura",Gerona,36,816,111000,FlixBus,Cama,"{Wifi,""Asientos reclinables"",TV}"
598771,ana6923@viajes.cl,36335,Gerona,"Cornellá de Llobregat",44,2803,85000,Futura,Cama,"{Comida,""Asientos reclinables"",Agua}"
598823,Beatrizcollazo@viajes.cl,80193,Manresa,Almería,42,3434,115000,"Crucero del Norte",Cama,"{TV,Comida,""Aire acondicionado""}"
598830,sralsote@viajes.cl,47190,Mérida,Almería,30,3729,55000,FlixBus,Cama,"{TV,Wifi,Agua}"
598856,rafael9571@viajes.cl,18167,Irún,PAMPLONA!!!,31,3819,92000,Megabus,Cama,"{""Aire acondicionado"",Calefacción,Baño}"
598857,SanchotOollez@viajes.cl,5336,Pamplona,Orihuela,48,1743,50000,"Buses Bio Bio",Cama,"{Baño,Comida,Agua}"
598858,Gabrieladuarte@viajes.cl,39112,Orihuela,Rivas-Vaciamadrid,39,259,41000,Megabus,Normal,"{Wifi,""Asientos reclinables"",""Aire acondicionado""}"
598871,gasave@viajes.cl,77654,alcorcón#,GIJóN!!!,42,153,9000,"Primera Plus",Normal,"{Wifi,Calefacción,Comida}"
598872,mayte743@viajes.cl,60349,Gijón,"San Fernando",36,3911,60000,Greyhound,Cama,"{Calefacción,Agua,TV}"
598891,rabaal@viajes.cl,5433,"jerez de la frontera#",Irún,38,745,125000,"Estrella Roja",Cama,"{""Asientos reclinables"",Baño,TV}"
598893,Lourdesguerra@viajes.cl,58706,"Castellón de la Plana","Santa Cruz de Tenerife",48,3692,131000,"Buses Romani",Cama,"{Agua,Calefacción,Comida}"
598906,Oengela6761@viajes.cl,79918,Ferrol,"Roquetas de Mar",34,2059,144000,"Omnibus de México",Cama,"{""Asientos reclinables"",Comida,Calefacción}"
598916,mariana7382@viajes.cl,37999,Viladecans,Algeciras,48,4290,146000,JetSur,Cama,"{Agua,Comida,Baño}"
598925,ana7543@viajes.cl,89166,Bilbao,Ferrol,33,498,145000,"Buses Bio Bio",Cama,"{""Aire acondicionado"",Baño,Agua}"
598934,Sta.cardenas@viajes.cl,97266,Rubí,Gerona,30,1205,162000,Andesmar,Cama,"{TV,""Asientos reclinables"",""Aire acondicionado""}"
598949,sra.7316@viajes.cl,63909,Motril,"La Coruña",33,2396,195000,"Primera Plus",Cama,"{Agua,Comida,TV}"
598977,claudio678@viajes.cl,95407,"Dos Hermanas","Castellón de la Plana",31,3456,153000,Socibus,Cama,"{TV,Comida,""Asientos reclinables""}"
598980,AndrOoszamora@viajes.cl,35958,"Torrejón de Ardoz","Cornellá de Llobregat",49,2664,73000,JetSur,Cama,"{Baño,Agua,""Aire acondicionado""}"
598994,MOInicadelapaz@viajes.cl,87863,"Roquetas de Mar","San Sebastían de los Reyes",34,2298,175000,"Flecha Bus",Cama,"{""Asientos reclinables"",""Aire acondicionado"",Agua}"
598999,marOAa3368@viajes.cl,38715,Barcelona,"Dos Hermanas",40,2467,116000,Megabus,Cama,"{Baño,Comida,""Aire acondicionado""}"
599003,sarobe@viajes.ceele,18670,"Dos Hermanas",PATERNA!!!,49,3085,195000,"Buses Romani",Cama,"{Agua,""Asientos reclinables"",Calefacción}"
599014,tocaac@viajes.cl,45025,Ponferrada,Rivas-Vaciamadrid,35,4042,96000,Damas,Cama,"{""Aire acondicionado"",Baño,TV}"
599026,mayte743@viajes.cl,39246,Avilés,Cartagena,31,3940,169000,ADO,Cama,"{Wifi,Comida,Agua}"
599027,Sr.varela@viajes.cl,81573,Cartagena,Estepona,38,1481,176000,"Crucero del Norte",Cama,"{Wifi,""Aire acondicionado"",Baño}"
599038,srclarca@viajes.cl,51841,"Hospitalet de LLobregat",Puertollano,32,2530,193000,Plusmar,Cama,"{Baño,Calefacción,Comida}"
599047,majoalav@viajes.cl,18765,"Alcalá de Guadaira",Lugo,30,4114,121000,Plusmar,Cama,"{TV,""Aire acondicionado"",Comida}"
599051,vigala@viajes.cl,9086,León,"Torrejón de Ardoz",36,2251,124000,Greyhound,Cama,"{Calefacción,Agua,TV}"
599060,beacva@viajes.cl,87259,"Cornellá de Llobregat",Tarrasa,42,550,78000,"Buses Bio Bio",Semi-cama,"{Wifi,Baño,Agua}"
599067,viarba@viajes.cl,93998,toledo#,Motril,31,1020,134000,Greyhound,Cama,"{Baño,Agua,""Aire acondicionado""}"
599127,claudio6442@viajes.cl,16750,Córdoba,Sevilla,41,1190,196000,Alsa,Cama,"{""Aire acondicionado"",Agua,Wifi}"
599136,agustOAn8620@viajes.cl,44410,Sabadell,León,47,709,61000,"Crucero del Norte",Cama,"{Wifi,TV,Baño}"
599190,Alfredocardona@viajes.cl,46866,Fuenlabrada,Torrevieja,35,898,111000,"El Rápido Internacional",Cama,"{Agua,TV,Baño}"
599191,Claudioalmaraz@viajes.cl,99441,Torrevieja,"Pozuelo de Alarcón",49,4060,77000,"Crucero del Norte",Cama,"{Wifi,Calefacción,""Aire acondicionado""}"
599212,Pedrosalgado@viajes.cl,15202,Elda,Coslada,49,386,99000,BoltBus,Semi-cama,"{Wifi,Baño,Agua}"
599214,cldese@viajes.cl,43964,Coslada,Sevilla,40,3823,196000,"Primera Plus",Cama,"{Calefacción,""Aire acondicionado"",Wifi}"
599217,Guillerminanazario@viajes.cl,42864,Sevilla,Segovia,37,4194,128000,Andesmar,Cama,"{Calefacción,Baño,Wifi}"
599226,grmisa@viajes.ceele,52545,Barcelona,Ferrol,49,3850,173000,"Flecha Bus",Cama,"{""Asientos reclinables"",Comida,TV}"
599247,stcabeso@viajes.cl,51095,Baracaldo,Ceuta,38,795,186000,Damas,Cama,"{Wifi,Baño,TV}"
599248,sttefatr@viajes.cl,87980,Ceuta,Gerona,33,2647,172000,"Buses Romani",Cama,"{Agua,""Aire acondicionado"",Calefacción}"
599249,maelvaur@viajes.cl,26625,móstoles#,"Palma de Mallorca",44,603,179000,"Condor Bus",Cama,"{""Asientos reclinables"",""Aire acondicionado"",Baño}"
599250,Luisceballos@viajes.cl,17498,"palma de mallorca#",Gijón,44,2956,126000,Futura,Cama,"{TV,Wifi,Calefacción}"
599251,Sra.godoy@viajes.cl,38624,Gijón,Móstoles,30,1392,64000,"ETN Turistar",Cama,"{Calefacción,Agua,Baño}"
599266,marOAa739@viajes.cl,66882,"cerdañola del vallés#","San Sebastián",43,827,197000,"Pullman Bus",Cama,"{Agua,Baño,""Asientos reclinables""}"
599271,jolubahe@viajes.cl,12078,"Talavera de la Reina",Rivas-Vaciamadrid,40,3815,88000,"Flecha Bus",Cama,"{Agua,Calefacción,Wifi}"
599272,EduardogOelvez@viajes.cl,57476,Gijón,Valencia,48,3665,148000,"Buses Ahumada",Cama,"{""Asientos reclinables"",Agua,Calefacción}"
599275,Adrianajasso@viajes.cl,1676,Mérida,Inca,34,2662,77000,"El Rápido Internacional",Cama,"{TV,Wifi,""Asientos reclinables""}"
599283,sacava@viajes.cl,25147,Inca,"Ciudad Real",35,3823,195000,"EME Bus",Cama,"{TV,""Asientos reclinables"",Agua}"
599310,guillermo5653@viajes.cl,65552,Elda,Valdemoro,42,2498,133000,Andesmar,Cama,"{Calefacción,""Aire acondicionado"",Wifi}"
599324,sabanOe@viajes.cl,52171,Mijas,Ávila,49,2431,115000,Avanza,Cama,"{""Aire acondicionado"",Comida,""Asientos reclinables""}"
599326,sr.4832@viajes.ceele,63053,lugo#,GIJóN!!!,44,3783,150000,Turbus,Cama,"{Agua,Calefacción,""Aire acondicionado""}"
599332,berta2138@viajes.cl,82093,"Cerdañola del Vallés","San Cristróbal de la Laguna",34,327,25000,"Flecha Bus",Normal,"{Wifi,Calefacción,Baño}"
599338,ernesto2179@viajes.cl,82319,"San Cristróbal de la Laguna",Ferrol,45,3970,116000,Turbus,Cama,"{Calefacción,""Aire acondicionado"",Comida}"
599340,sra.2684@viajes.cl,84678,Mataró,Valencia,38,2529,58000,"Omnibus de México",Cama,"{Calefacción,Comida,Agua}"
599375,Luisalicea@viajes.ceele,73922,"Jerez de la Frontera","Santiago de Compostela",48,3993,74000,Andesmar,Cama,"{Calefacción,Comida,Wifi}"
599376,locabu@viajes.cl,99186,"santiago de compostela#",GANDíA!!!,35,2965,135000,"Buses Ahumada",Cama,"{TV,""Aire acondicionado"",Calefacción}"
599381,samoqu@viajes.cl,67433,gandía#,Parla,42,3688,136000,Avanza,Cama,"{Calefacción,Agua,Comida}"
599388,Lucastijerina@viajes.cl,48848,"El Puerto de Santa María","Dos Hermanas",45,4225,76000,"Via Bariloche",Cama,"{TV,""Asientos reclinables"",Wifi}"
599390,yorahu@viajes.cl,88373,"Dos Hermanas",Logroño,33,1064,197000,"ETN Turistar",Cama,"{Wifi,""Aire acondicionado"",Calefacción}"
599391,sta.893@viajes.cl,19138,Logroño,GUADALAJARA!!!,40,3319,77000,Monbus,Cama,"{TV,""Aire acondicionado"",Agua}"
599413,pasaba@viajes.cl,60704,"Torrejón de Ardoz","Castellón de la Plana",36,1726,62000,"Flecha Bus",Cama,"{Baño,""Asientos reclinables"",Agua}"
599414,srbemoqu@viajes.cl,48027,"Castellón de la Plana",Leganés,30,2164,56000,JetSur,Cama,"{""Asientos reclinables"",Agua,Comida}"
599419,laesga@viajes.cl,75808,Murcia,"Ciudad Real",44,1196,124000,"Pullman Bus",Cama,"{Wifi,TV,""Asientos reclinables""}"
599426,sta.8391@viajes.cl,24916,"Ciudad Real","Castellón de la Plana",32,1377,87000,"Via Bariloche",Cama,"{Calefacción,Wifi,Comida}"
599439,GustavohernOendez@viajes.ceele,34995,Orense,ÁVILA!!!,32,469,95000,"Via Bariloche",Semi-cama,"{Baño,Calefacción,TV}"
599447,lurevi@viajes.cl,58083,"la coruña#",BADALONA!!!,41,3020,143000,Andesmar,Cama,"{""Asientos reclinables"",""Aire acondicionado"",Agua}"
599448,gavesa@viajes.cl,37645,Badalona,"San Sebastían de los Reyes",46,3566,116000,Futura,Cama,"{TV,""Asientos reclinables"",Calefacción}"
599449,Patriciovillanueva@viajes.cl,89031,"San Sebastían de los Reyes",Pamplona,49,750,121000,BoltBus,Cama,"{TV,Baño,Wifi}"
599464,srmasOeca@viajes.cl,19484,Elda,Ávila,46,2363,92000,Andesmar,Cama,"{Calefacción,""Aire acondicionado"",Wifi}"
599468,gilberto2933@viajes.cl,35368,Badajoz,Cáceres,49,3638,175000,"Omnibus de México",Cama,"{""Aire acondicionado"",Wifi,Comida}"
599499,marta9699@viajes.cl,60638,Inca,"San Sebastián",37,4083,85000,"Buses Romani",Cama,"{Calefacción,Wifi,TV}"
599510,elolza@viajes.cl,6226,Telde,Torremolinos,42,394,77000,"Flecha Bus",Semi-cama,"{TV,Agua,Calefacción}"
599511,srmadecaalve@viajes.cl,62956,"Alcalá de Henares",Inca,46,3882,170000,"Buses Romani",Cama,"{""Asientos reclinables"",TV,Comida}"
599514,yoaror@viajes.cl,52005,Arrecife,Madrid,38,3948,108000,Greyhound,Cama,"{Comida,Baño,Wifi}"
599518,evvOegi@viajes.cl,67316,Orihuela,León,35,902,173000,Damas,Cama,"{Calefacción,""Aire acondicionado"",""Asientos reclinables""}"
599526,Maricarmencenteno@viajes.cl,88866,Toledo,Manresa,32,3217,50000,"Estrella Roja",Cama,"{Calefacción,""Aire acondicionado"",TV}"
599540,josOo3471@viajes.cl,39406,Lérida,León,30,4143,107000,"Condor Bus",Cama,"{""Asientos reclinables"",Baño,TV}"
599550,clpeza@viajes.cl,35139,Marbella,Cádiz,50,2759,87000,Turbus,Cama,"{TV,Comida,Baño}"
599584,teodoro2247@viajes.cl,39749,Guadalajara,"Mollet del Vallés",45,3059,105000,"Pullman Bus",Cama,"{Comida,Calefacción,""Aire acondicionado""}"
599585,VirginiajuOerez@viajes.cl,30050,"San Fernando",Getafe,48,3532,55000,"Buses Ahumada",Cama,"{Calefacción,""Aire acondicionado"",TV}"
599589,Carlotarosario@viajes.cl,39061,Getafe,"Alcalá de Henares",33,2405,95000,Damas,Cama,"{""Asientos reclinables"",Calefacción,Baño}"
599593,sr.6787@viajes.cl,72815,"Alcalá de Henares",Lérida,44,1121,62000,"Pullman Bus",Cama,"{Wifi,""Asientos reclinables"",Calefacción}"
599609,mafeon@viajes.cl,26802,bilbao#,Coslada,45,788,176000,"Primera Plus",Cama,"{Baño,""Asientos reclinables"",TV}"
599620,margarita2183@viajes.cl,45625,Lérida,Burgos,42,1688,181000,"Primera Plus",Cama,"{Comida,TV,Calefacción}"
599626,stmacamo@viajes.cl,98865,Burgos,"Cornellá de Llobregat",41,3670,91000,"Flecha Bus",Cama,"{Baño,""Aire acondicionado"",Calefacción}"
599627,inOos8807@viajes.cl,25350,Ferrol,Orense,32,304,42000,"Pullman Bus",Normal,"{TV,Comida,""Aire acondicionado""}"
599685,dopeal@viajes.ceele,28968,"Santa Lucía de Tirajana","JEREZ DE LA FRONTERA!!!",41,2258,67000,x,Cama,"{Comida,Baño,Calefacción}"
599688,elpahi@viajes.cl,77150,"Jerez de la Frontera",Parla,45,224,38000,ADO,Normal,"{TV,""Aire acondicionado"",""Asientos reclinables""}"
599689,alleca@viajes.cl,29566,"Alcalá de Henares","Jerez de la Frontera",40,1269,127000,Chevallier,Cama,"{TV,Comida,Agua}"
599690,eduardo5176@viajes.cl,25102,"Jerez de la Frontera","CERDAñOLA DEL VALLéS!!!",x,2074,81000,"El Rápido Internacional",Cama,x
599691,Antoniocollazo@viajes.ceele,92898,"Cerdañola del Vallés","Las Palmas de Gran Canaria",32,2380,180000,BoltBus,Cama,"{""Asientos reclinables"",Calefacción,TV}"
599692,sofia4691@viajes.cl,26799,Cartagena,Torremolinos,50,3089,139000,"Buses Nilahue",Cama,"{""Aire acondicionado"",""Asientos reclinables"",Agua}"
599699,teresa3081@viajes.ceele,50688,Torremolinos,Paterna,31,3989,184000,Alsa,Cama,"{TV,Wifi,""Aire acondicionado""}"
599700,jedeoj@viajes.cl,86098,"El Puerto de Santa María",Leganés,39,669,127000,"EME Bus",Cama,"{""Aire acondicionado"",""Asientos reclinables"",Calefacción}"
599702,sofia1992@viajes.cl,95215,Leganés,Oviedo,48,152,11000,Damas,Normal,"{Agua,Calefacción,TV}"
599747,sra.3768@viajes.cl,80765,"San Cristróbal de la Laguna",León,36,1321,198000,Megabus,Cama,"{Wifi,Comida,""Asientos reclinables""}"
599751,concepciOIn2778@viajes.cl,23602,León,Tarragona,30,2763,137000,"Estrella Roja",Cama,"{Wifi,""Aire acondicionado"",Agua}"
599760,leorbr@viajes.cl,62009,Logroño,Ávila,50,126,7000,"ETN Turistar",Normal,"{""Aire acondicionado"",Agua,Wifi}"
599762,Sr.orosco@viajes.cl,77170,"Santiago de Compostela",Torremolinos,43,3772,180000,"Buses Nilahue",Cama,"{Wifi,Baño,Calefacción}"
599767,Rosariosotelo@viajes.cl,97808,"San Cristróbal de la Laguna",Ceuta,49,735,108000,"Omnibus de México",Cama,"{""Asientos reclinables"",""Aire acondicionado"",Wifi}"
599768,alfonso6673@viajes.cl,19456,Sevilla,Alicante,35,4032,66000,Damas,Cama,"{""Aire acondicionado"",Baño,Comida}"
599769,diego416@viajes.ceele,9878,Alicante,Santander,48,3942,159000,"ETN Turistar",Cama,"{Agua,Comida,Wifi}"
599906,amalia9799@viajes.cl,25044,Avilés,"Cerdañola del Vallés",49,1550,169000,JetSur,Cama,"{Calefacción,Agua,""Asientos reclinables""}"
599907,LucasbenOAtez@viajes.cl,19531,"Cerdañola del Vallés",Parla,38,2484,52000,"Buses Bio Bio",Cama,"{TV,Baño,Agua}"
599910,arturo2525@viajes.cl,68360,"Castellón de la Plana",Gecho,34,2190,89000,"Omnibus de México",Cama,"{""Asientos reclinables"",Agua,Baño}"
599911,sta.2537@viajes.cl,5708,Gecho,"Palma de Mallorca",40,2061,58000,BoltBus,Cama,"{Calefacción,Agua,""Asientos reclinables""}"
599912,anita9356@viajes.cl,85898,"Palma de Mallorca","San Fernando",34,898,182000,Socibus,Cama,"{""Aire acondicionado"",Calefacción,Wifi}"
599929,matebadOA@viajes.cl,98207,Alcorcón,Albacete,37,841,82000,"Flecha Bus",Cama,"{""Asientos reclinables"",Baño,Agua}"
599950,Isabelfigueroa@viajes.cl,79669,Gijón,Vigo,36,2187,166000,Turbus,Cama,"{Calefacción,Comida,""Asientos reclinables""}"
599953,lurevi@viajes.cl,3759,Vigo,Inca,42,811,192000,Monbus,Cama,"{Comida,TV,Calefacción}"
599954,tegaco@viajes.cl,83812,Inca,Granollers,49,3513,171000,"Omnibus de México",Cama,"{Calefacción,TV,Agua}"
599956,Sra.trejo@viajes.cl,22219,Ferrol,"Las Palmas de Gran Canaria",46,3117,140000,"Omnibus de México",Cama,"{Agua,""Aire acondicionado"",Baño}"
599958,conchita3389@viajes.cl,20113,"las palmas de gran canaria#",ELCHE!!!,46,3340,54000,"ETN Turistar",Cama,"{Calefacción,Baño,""Aire acondicionado""}"
599966,manuela3045@viajes.cl,98324,Elche,Sagunto,30,4203,127000,FlixBus,Cama,"{Comida,""Aire acondicionado"",TV}"
599985,elsaso@viajes.ceele,46389,leganés#,MOTRIL!!!,44,3508,107000,Greyhound,Cama,"{""Asientos reclinables"",Calefacción,Agua}"
600011,grpele@viajes.ceele,57988,Guadalajara,ORENSE!!!,43,2522,85000,Alsa,Cama,"{""Aire acondicionado"",Agua,""Asientos reclinables""}"
600016,Saraozuna@viajes.cl,25026,Ávila#,Sevilla,42,3404,198000,Avanza,Cama,"{Comida,Wifi,""Asientos reclinables""}"
600045,sr.9069@viajes.cl,98589,"Collado Villalba",Orihuela,49,3869,126000,"Buses Ahumada",Cama,"{""Asientos reclinables"",Baño,TV}"
600048,DorotearodrOAgez@viajes.cl,48599,Tarragona,Granollers,43,2043,168000,Chevallier,Cama,"{Baño,""Asientos reclinables"",Comida}"
600049,natalia6194@viajes.cl,31690,Lérida,Segovia,36,3654,91000,Megabus,Cama,"{TV,Wifi,Calefacción}"
600056,sttimeca@viajes.cl,17449,segovia#,Mijas,47,2797,177000,"Omnibus de México",Cama,"{""Aire acondicionado"",Baño,Wifi}"
600062,Carlaanguiano@viajes.cl,10156,Zamora,Madrid,47,2562,120000,FlixBus,Cama,"{TV,""Asientos reclinables"",Calefacción}"
600085,josOo5571@viajes.cl,90916,Alcoy,Orense,43,1661,70000,Alsa,Cama,"{Wifi,Baño,Comida}"
600089,concepciOIn3862@viajes.cl,83116,Orense,Albacete,34,1699,168000,"Buses Romani",Cama,"{Wifi,""Aire acondicionado"",Calefacción}"
600091,Antoniagriego@viajes.cl,79397,Albacete,Lugo,47,4199,194000,"Condor Bus",Cama,"{Calefacción,TV,Wifi}"
600106,andrea9809@viajes.cl,78204,Cartagena,"Alcalá de Henares",x,x,198000,JetSur,Cama,"{Comida,TV,Calefacción}"
600114,srsopies@viajes.cl,23490,barcelona#,Fuengirola,30,2920,107000,"Buses Ahumada",Cama,"{""Aire acondicionado"",Wifi,TV}"
600122,gocere@viajes.cl,34863,Elche,Rivas-Vaciamadrid,45,2697,105000,Chevallier,Cama,"{""Aire acondicionado"",Calefacción,Wifi}"
600124,Lilianaranjo@viajes.ceele,7561,algeciras#,Granollers,45,2526,112000,"ETN Turistar",Cama,"{""Asientos reclinables"",Wifi,Baño}"
600142,MarcomarOAn@viajes.cl,14103,Leganés,"Pozuelo de Alarcón",40,2672,169000,ADO,Cama,"{Wifi,Agua,Calefacción}"
600196,straalna@viajes.cl,84294,Santander,Móstoles,41,984,138000,"Pullman Bus",Cama,"{Calefacción,Baño,Comida}"
600204,srbemoqu@viajes.cl,28020,Marbella,Estepona,49,457,57000,"Condor Bus",Cama,"{Calefacción,Baño,Agua}"
600205,Ramonavenegas@viajes.cl,38447,"Jerez de la Frontera",Logroño,43,3236,106000,"ETN Turistar",Cama,"{Wifi,Agua,""Aire acondicionado""}"
600206,Sarasoto@viajes.cl,72788,Logroño,Málaga,36,3244,146000,Plusmar,Cama,"{Comida,Wifi,Baño}"
600214,DOoboraperales@viajes.cl,54138,Leganés,"CASTELLóN DE LA PLANA!!!",34,1279,144000,"ETN Turistar",Cama,"{Comida,""Asientos reclinables"",Agua}"
600215,sugusa@viajes.cl,63340,"Castellón de la Plana",Calahorra,31,2755,92000,Alsa,Cama,"{Wifi,""Aire acondicionado"",TV}"
600230,MartOAnbahena@viajes.ceele,35698,torrevieja#,Toledo,39,908,191000,Socibus,Cama,"{Comida,TV,Wifi}"
600231,Jacoboarmenta@viajes.cl,90574,Toledo,Coslada,43,936,88000,BoltBus,Cama,"{Calefacción,Agua,Wifi}"
600232,rebeca1767@viajes.cl,90698,Coslada,Arrecife,41,2873,105000,Monbus,Cama,"{Agua,Calefacción,Wifi}"
600239,enmehi@viajes.cl,72807,Viladecans,"El Puerto de Santa María",35,641,116000,"Condor Bus",Cama,"{Agua,Wifi,Calefacción}"
600240,Sra.nOejera@viajes.cl,62462,Elche,"Jerez de la Frontera",36,2332,171000,"Condor Bus",Cama,"{Comida,TV,""Asientos reclinables""}"
600241,sra.6064@viajes.cl,81339,"Jerez de la Frontera",Viladecans,35,949,195000,"Pullman Bus",Cama,"{Calefacción,Comida,""Aire acondicionado""}"
600255,rosa172@viajes.cl,98603,"Palma de Mallorca","Ciudad Real",43,1162,191000,"El Rápido Internacional",Cama,"{Calefacción,Wifi,TV}"
600260,rebeca3851@viajes.cl,8902,Inca,ZAMORA!!!,41,1573,174000,"El Rápido Internacional",Cama,"{TV,Wifi,Calefacción}"
600299,victoria4709@viajes.cl,56821,Huelva,Mataró,40,3232,145000,ADO,Cama,"{Wifi,""Aire acondicionado"",TV}"
600301,masasa@viajes.cl,86899,Torremolinos,VALENCIA!!!,46,3891,179000,"Crucero del Norte",Cama,"{""Asientos reclinables"",TV,Agua}"
600302,pablo5252@viajes.cl,77736,Gijón,Calahorra,42,2597,151000,Socibus,Cama,"{Baño,""Asientos reclinables"",Comida}"
600309,Gabrielmiranda@viajes.cl,23549,Calahorra,"San Sebastián",31,309,24000,Turbus,Normal,"{""Aire acondicionado"",TV,Wifi}"
600311,Dianarivera@viajes.cl,77389,"San Sebastián","Chiclana de la Frontera",47,4055,198000,"Buses Bio Bio",Cama,"{TV,Calefacción,Agua}"
600328,alpequ@viajes.cl,64159,Fuenlabrada,Badajoz,48,1149,94000,Avanza,Cama,"{TV,Agua,Comida}"
600335,jesOUs8001@viajes.cl,70547,Vitoria,Toledo,40,578,49000,ADO,Semi-cama,"{Baño,Comida,Agua}"
600336,Robertoornelas@viajes.cl,89889,Zamora,Alicante,41,3510,75000,BoltBus,Cama,"{TV,Agua,Wifi}"
600345,Sra.trejo@viajes.cl,81227,"Ciudad Real","Las Palmas de Gran Canaria",40,692,113000,FlixBus,Cama,"{Agua,Wifi,Calefacción}"
600346,rafael9571@viajes.cl,95716,Pamplona,Lugo,30,1259,94000,Greyhound,Cama,"{Calefacción,""Asientos reclinables"",TV}"
600347,Sergioaltamirano@viajes.cl,67803,Lugo,León,36,927,163000,Megabus,Cama,"{Baño,Wifi,""Asientos reclinables""}"
600383,lujOete@viajes.cl,72468,Estepona,"San Sebastían de los Reyes",33,3823,67000,Alsa,Cama,"{""Aire acondicionado"",Agua,Baño}"
600385,gralro@viajes.cl,76171,"San Sebastían de los Reyes",Vigo,35,1744,105000,"Buses Romani",Cama,"{""Asientos reclinables"",TV,Wifi}"
600392,timoteo6041@viajes.cl,12139,Granada,Gerona,34,1993,99000,Monbus,Cama,"{Comida,TV,Agua}"
600400,Sta.bustos@viajes.cl,92505,Gerona,"Alcalá de Henares",x,x,94000,Futura,Cama,"{""Aire acondicionado"",TV,Baño}"
600423,cabOose@viajes.cl,76389,Leganés,Salamanca,49,163,47000,Monbus,Normal,"{Comida,TV,Calefacción}"
600437,srlivide@viajes.cl,82998,Logroño,Torremolinos,36,1374,114000,Andesmar,Cama,"{Baño,Comida,""Asientos reclinables""}"
600439,Alfonsovalenzuela@viajes.cl,54440,Torremolinos,"San Sebastían de los Reyes",50,3272,110000,"El Rápido Internacional",Cama,"{Baño,Comida,""Aire acondicionado""}"
600443,sra.7488@viajes.ceele,49673,Torremolinos,Benidorm,38,1367,122000,Monbus,Cama,"{Agua,Wifi,TV}"
600444,Lucastijerina@viajes.cl,20644,Benidorm,"Castellón de la Plana",39,2367,104000,Andesmar,Cama,"{Baño,TV,Agua}"
